"id","name","category","image","download_file","preview","show_by","download_count","view_count","download_count2"
"357","🔥ASHEL JKT48 MUACH MUACH","TIKTOK","https://i.ibb.co.com/wJNZxC6/ASHEL-MUACH.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/357_ASHEL.JKT48.MUACH.MUACH.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/d14b9468e17707bc27103f9a6d94ef467901ce7a/ASHEL%20JKT48%20XMLBB.mp4","","8740","11250","4045"
"356","🔥GABAGTHA FULL HD X MLBB","TIKTOK","https://i.ibb.co.com/tZmKMY4/Thumbnail-Youtube-Moderen-Review-Barang-Otomotif-5.png","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/356_GABAGTHA.FULL.HD.X.MLBB.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/f853d3e2aac6a7613967c12fc2e19ea73b24e4e1/Gbagtha%20Full%20senyum.mp4","","27937","27804","13572"
"355","🔥IS SYMMETRICAL PUH - FREYAJKT48","TIKTOK","https://i.ibb.co.com/9p1HtTj/Thumbnail-Youtube-Moderen-Review-Barang-Otomotif-3.png","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/355_SIMETRISNYA.PUH.-.FREYAJKT48.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/511afa89e979b60f388969eff7cf8896306ec0e6/SIMETRIS%20PUH1.mp4","","35044","25145","20363"
"354","🔥MLBB X SYARIFAH VIRAL DREAM WHO IS THIS","TIKTOK","https://i.ibb.co.com/3vvXzwr/Thumbnail-Youtube-Moderen-Review-Barang-Otomotif-1.png","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/354_MLBB.X.SYARIFAH.VIRAL.IDAMAN.SIAPA.NI.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/257bb20c70b9f20302c8c6f19a6bdac2104905fa/MLBB%20X%20SYARIFAH.mp4","","17312","13853","6366"
"353","🔥JUJUTSU KAISEN BADDAS TERBARU","ANIME","https://i.ibb.co.com/1KfQLXT/JUJUTSU-KAISEN-X-BADDAS.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/353_JUJUTSU.KAISEN.BADDAS.TERBARU.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/f7bdecc42647c748381040251352131ed8eaf544/FIRE%20JUJUTSU%20KAISEN%20X%20MLBB.mp4","","35369","75774","25146"
"352","🔥AOT FINAL SEASON (THE END)","ANIME","https://i.ibb.co.com/wrGXQSh/aot-final-season.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/352_AOT.FINAL.SEASON.THE.END.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/2e3be424e80b7e3a6a52b210002820c2c53bff56/MLBB%20X%20AOT%20FINAL.mp4","","32421","43128","22199"
"351","🔥I'M BETTING JJ AGAIN","TIKTOK","https://i.ibb.co.com/vc9Wbw8/aku-lagi-bete.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/351_AKU.LAGI.BETE.JJ.DULU.YAKAN.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/8c8c5366f366f7f2db976003a5a8426b357b5315/ML%20X%20aku%20lagi%20bete.mp4","","37536","20998","10335"
"350","🔥KAGURABACHI X MLBB","ANIME","https://i.ibb.co.com/SPDSBxC/KAGURABACHIII.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/350_KAGURABACHI.X.MLBB.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/8c72873b2c5c1013d5c24f62721e09ecddf82bcb/ML%20X%20KAGURABACHI1.mp4","","20773","28588","12479"
"349","🔥MARSHAJKT48 X TICKETS","TIKTOK","https://i.ibb.co.com/1fGDvyb/marsha-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/349_MARSHAJKT48.X.TIKTOK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/54e634b710012c680be1ca0f1aefd6251037625b/marsha%20jkt%2048%20x%20mlbb.mp4","","48017","31617","14841"
"348","🔥GET DOUIN AND BROMO VIRAL","TIKTOK","https://i.ibb.co.com/gwq1PgC/douyin-x-mlbb-1.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/348_DOUYIN.KE.BROMO.VIRAL.CUY.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/05bd2466a0ca985fd919dc2f8e73d157fd264a0d/DOUYIN%20X%20MLBB.mp4","","16344","16265","2166"
"347","⚡COSPLAY MIKASA IS HOT WE ACTUALLY DON'T WANT IT","TIKTOK","https://i.ibb.co.com/N1xKMdC/cosplay-mikasa.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/347_COSPLAY.MIKASA.PANAS.SEBENERNYA.GK.MAU.WE.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/499b4c5cb1424c65a4e1af38c939b25f31bed10c/Mikasa%20cosplay.mp4","","39331","41915","7235"
"346","⚡SHIGURE UI","HD_4K","https://i.ibb.co.com/Kh2Dfp4/20230915182858745.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/346_SHIGURE.UI.X.MLBB.LUCU.BANGET.SIH.zip","https://github.com/bangzvl/MLBB-X-4K/blob/0469d4ce2b62eef6a7cfc003782cf63877303290/shigure%20ui.mp4","","40969","32740","13110"
"345","⚡RHMA NIA11 X MLBB AGA TELAT SLURRRR","TIKTOK","https://i.ibb.co.com/XJHvP17/rhma-11.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/345_RHMA.NIA11.X.MLBB.AGA.TELAT.SLURRRR.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/f4443bd8bb061272fd39cb72e800bc4649ed20ec/rhma%20nia11%20x%20mlbb.mp4","","43192","29319","3241"
"344","🔥GOJO'S VIRAL COSPLAY SHOCKED","TIKTOK","https://i.ibb.co.com/yNjzwP5/cosplay-gojo.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/344_COSPLAY.GOJO.VIRAL.DIBIKIN.KAGET.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/3a105976a467ad4e3d7039999f906a2762149aad/kosplay%20gojo1.mp4","","34811","18303","4694"
"343","🔥JUJUSTU KAISEN SHIBUYA NEWEST ARC ANJAI NEW CHALLENGE","ANIME","https://i.ibb.co.com/nnyjDwM/Whats-App-Image-2023-08-25-at-17-07-26.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/343_JUJUSTU.KAISEN.SHIBUYA.ARC.TERBARU.ANJAI.TANTANGAN.BARU.NI.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/a573866443ff1bdf74b77e9f0fa2dc65cad37b8b/INtroTools%20ML%20JUJUTSU%20SHIBUYA1.mp4","","70425","65255","29138"
"342","🔥RATUMOON X MLBB AGAIN NO COUNTERRR","TIKTOK","https://i.ibb.co.com/Ntsm4Dr/ratumoon-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/342_RATUMOON.X.MLBB.LAGI.LAGI.NO.COUNTERRR.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/a4f963e491656f857fe7e325374d16841dc4fb87/RATU%20%20MONA%20X%20MLBB1.mp4","","64223","35397","9663"
"341","🔥FREZEE X MLBB LEFT AUGUST 17 MADE NAGIH","TIKTOK","https://i.ibb.co.com/yfDhd7C/17-agustusan.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/341_FREZEE.X.MLBB.SISA.17.AGUSTUSAN.DIBIKIN.NAGIH.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/5744c7bcdf1285c812b4341a7903bbc8c4dba467/FREZEE%20X%20MLBB.mp4","","44846","30765","6439"
"340","🔥ML X ONEPIECE GEAR FIVE VERSION 2","ANIME","https://i.ibb.co.com/q7d51RF/ML-X-GEAR-5-V2.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/340_ML.X.ONEPIECE.GEAR.FIVE.VERSI.2.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/ee96ec02a950692547178730392ff778a5925949/GEAR%205%20X%20ML%20VERSI%202.mp4","","149510","117018","56518"
"339","🔥ML X GEAR FIVE (ONE PIECE)","ANIME","https://i.ibb.co.com/T1G5KBf/ML-X-GEAR-FIVE-PNG.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/339_ML.X.GEAR.FIVE.ONE.PIECE.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/b8fc51cd0871b44c9bb0e773875bf9e096b6c7a7/ML%20X%20GEAR%20FIVE.mp4","","104827","82398","24177"
"338","🔥HAERIN","TIKTOK","https://i.ibb.co.com/wcYxJSb/HAERIN-X-MLBB.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/338_HAERIN.X.MLBB.GILE.CAKEP.BENR.NI.TOLONG.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/b9795033eaed912d9e5133ea343c910244b31904/Hearin%20x%20mlbb.mp4","","31714","43010","1801"
"337","🔥ML X CHRISTY JKT 48 USHHHH SO CUTE","TIKTOK","https://i.ibb.co.com/YXzM1T9/MLBB-X-CHRISTY.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/337_ML.X.CHRISTY.JKT.48.USHHHH.IMUT.SEKALI.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/ce5ed8d1dcc753fb2effe681390da44893576bce/ML%20x%20cristy.mp4","","108928","72110","31904"
"336","🔥REALLY CRYSTAL SOUND - MLBB X JDM MAZDA RX7","TIKTOK","https://i.ibb.co.com/55Rh01y/MLBB-X-MAZDARX7.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/336_RENYAH.BNGT.SUARANYA.-.MLBB.X.JDM.MAZDA.RX7.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/4ca7cc97564d47aabb308d4a7c3cc3fb05591b4b/MLBB%20X%20JDM%20MAZDA%20RX7.mp4","","96469","63274","17680"
"335","🔥THE LATEST JUJUTSU KAISEN S2 IS FINALLY RELEASED ON GOJO","ANIME","https://i.ibb.co.com/WDgM9TQ/jujutsu-kaisen-s2.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/335_JUJUTSU.KAISEN.S2.TERBARU.AKHIRNYA.RILIS.JUGA.GOJO.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/2a0fc48cbc99c0af9febce9262c1f25086146797/Jujutsu%20Kaisen%20S2%20X%20ML%20.mp4","","188400","132365","69959"
"334","🔥EEH JATOH DEH - TWINS UNA","TIKTOK","https://i.ibb.co.com/w4QZN26/jatooohhh.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/334_EEH.JATOH.DEH.-.KEMBARAN.UNA.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/71c104e9521f07ddd4811fa1d52d3b272c83bc8e/Kembaran%20una%20eh%20jatoh%20deh.mp4","","83481","63430","11858"
"333","🔥ML X KIMETSU NO YAIBA NEZUKO EPS 11 BIKIN MEWEK","ANIME","https://i.ibb.co.com/zVr0m3P/ML-X-KIMETSU-NO-YAIBA-TERBARU.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/333_ML.X.KIMETSU.NO.YAIBA.NEZUKO.EPS.11.BIKIN.MEWEK.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/e6c34cad5f118f658ab69314871add854a3a87fc/ML%20X%20Kimetsu%20no%20yaiba%20Nezuko%20.mp4","","52191","41259","6748"
"332","🔥 THIS ML X BLACK CLOVER V2 IS COOL","ANIME","https://i.ibb.co.com/5K4PJjK/ML-X-BC-V2.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/332_ML.X.BLACK.CLOVER.V2.ININIH.YANG.KERENMAH.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/603c6bece410fee24dc766b172f33261a84aeec9/ML%20X%20BLACK%20CLOVERS%20V2%20TERBARU.mp4","","45106","34608","7680"
"331","🔥BLACK CLOVER: SWORD OF THE WIZARD KING (2023)","ANIME","https://i.ibb.co.com/MnBLK4k/ML-X-BLACK-CLOVERS.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/331_BLACK.CLOVER_.SWORD.OF.THE.WIZARD.KING.2023.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/713f584a28c7a05e0e48bca7d0481e93d1918356/ML%20X%20BLACK%20CLOVER%20sword%20of%20the%20wizard%20king.mp4","","58011","41843","4586"
"330","🔥ML","TIKTOK","https://i.ibb.co.com/wRPX5Jj/ML-X-ZEE.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/330_ML.X.ZEE.JKT48.NGE.ZEE.DULU.GAK.SIH.DI.PANTAI.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/95d989982b7032e43b8d919f1a57d975cd22ba01/ML%20X%20JKT%2048%20ZEE.mp4","","39175","37485","5729"
"329","🔥 MLBB X TRANSFORMERS RISE OF THE BEASTS V2","HD_4K","https://i.ibb.co.com/vkmBbmd/ml-x-transformers-v2.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/329_MLBB.X.TRANSFORMERS.RISE.OF.THE.BEASTS.V2.zip","https://github.com/bangzvl/MLBB-X-4K/blob/a7993b48f5464e29b8da293c4c02762864c5b973/MLBB%20X%20TRANSFORMERS%20RISE%20OF%20THE%20BEASTS%20V2.mp4","","66761","43672","8025"
"328","🔥ML X TRANSFORMERS RISE OF THE BEASTS","HD_4K","https://i.ibb.co.com/ZRjwfTG/ml-x-transformers-rise-of-the-beasts.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/328_ML.X.TRANSFORMERS.RISE.OF.THE.BEASTS.zip","https://github.com/bangzvl/MLBB-X-4K/blob/5d8492b93633aeedc3bded2e6afb3b8035150cba/ML%20X%20TRANSFORMERS%20RISE%20OF%20THE%20BEASTS.mp4","","38391","20817","4200"
"327","🔥 LISA BLACKPINK X LUNOX CAN BE SIMILAR TO THAT, OK?","HERO","https://i.ibb.co.com/nMqCPHQ/lunox-x-lisa.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/327_LISA.BLACKPINK.X.LUNOX.LAH.BISA.MIRIP.GITU.YAK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/7ba45b05df778a13c05ca089e76f82732889d33a/skin%20lunox%20x%20lisa.mp4","","15634","18830","4642"
"326","🔥 LISA","TIKTOK","https://i.ibb.co.com/nMqCPHQ/lunox-x-lisa.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/327_LISA.BLACKPINK.X.LUNOX.LAH.BISA.MIRIP.GITU.YAK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/7ba45b05df778a13c05ca089e76f82732889d33a/skin%20lunox%20x%20lisa.mp4","","15339","10326","351"
"325","🔥AJOJING ALA ALA AJOJING TUTURURUT","TIKTOK","https://i.ibb.co.com/yXLQW3q/ajojing-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/325_AJOJING.ALA.ALA.AJOJING.TUTURURUT.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/17b9e821749fbafdb3e051380512f29e062a1a12/AJOJING%20ALA%20ALA%20AJOJING.mp4","","92110","57172","7914"
"324","🔥VIRAL REBECCA KLOPPER X MLBB OW THIS ONE","TIKTOK","https://i.ibb.co.com/zxtfR7S/rebecca-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/324_VIRAL.REBECCA.KLOPPER.X.MLBB.OW.YANG.INI.YA.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/255724561e712d36e779c741040c52053d4feb27/REBECCA%20KLOPPER%20X%20MLBB.mp4","","13089","14885","274"
"323","🔥 ADDICTED TO THE VOICE OF DIBO AWKAKWAK","SPORT","https://i.ibb.co.com/tbsPRS9/suara-dibo-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/323_KECANDUAN.SUARA.DIBO.AWKAKWAK.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/5d646ba6802e17a677657f170b5dc89824790239/Suara%20DIBO%20candu%20bet%20ya.mp4","","78556","52317","3770"
"322","🔥TIUMAH X MLBB Wow NEW Rivals","SPORT","https://i.ibb.co.com/34NR0xp/tiumah-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/322_TIUMAH.X.MLBB.WAH.SAINGAN.BARU.NIH.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/e5beae7fe8e2291fa2f0e21bdd81e495509046be/TIUMAH%20X%20MLBB.mp4","","27434","22120","779"
"321","🔥 DIBO","SPORT","https://i.ibb.co.com/P1vd8dx/DIBO-X-MLBB.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/321_DIBO.X.MLBB.DIBIKIN.PENASARAN.AMA.SI.DIA.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/676cb0ab9252d7e0eb09694d79b22b5a2eb5c57b/MLBB%20X%20DIBO%20ESPORT.mp4","","156391","69909","14964"
"320","🔥 KIMETSU NO YAIBA S3 WAS HIS FATHER'S INFECTION","HD_4K","https://i.ibb.co.com/jWzwZtM/epic-moment-kimetsu-no-yaiba.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/320_KIMETSU.NO.YAIBA.S3.TITISAN.BAPAKNYA.NIH.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/ea63a4ffbcf9ff8a806e8554a273ae2daf9bd1c0/ML%20X%20Demon%20slayer%20S3.mp4","","48150","35039","6968"
"319","🔥DEMON SLAYER S3 SWORDSMITCH VILLAGE ARC EXTREMELY COOL","ANIME","https://i.ibb.co.com/9NrhCtR/demon-slayer-s3.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/320_KIMETSU.NO.YAIBA.S3.TITISAN.BAPAKNYA.NIH.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/ea63a4ffbcf9ff8a806e8554a273ae2daf9bd1c0/ML%20X%20Demon%20slayer%20S3.mp4","","204336","108425","57479"
"318","🔥FREYA JKT48 HAS A CUTE CARAMEL SMILE LOH","TIKTOK","https://i.ibb.co.com/5kSK0ML/freya-jkt48-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/318_FREYA.JKT48.SENYUMAN.IMUT.KARAMELNYA.ITU.LOH.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/872178311d4281bb3e5e3fb6e32697518a804861/FREYA%20JKT%2048%20X%20MLBB.mp4","","237963","154973","78563"
"317","🔥AI COSPLAY OPEN LIKE COSPLAY","TIKTOK","https://i.ibb.co.com/qxzbNMQ/ai-cosplay.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/317_AI.COSPLAY.BUKAN.SEMBARANG.COSPLAY.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/5624a6de46aeb87083610e45963827758007d8ed/ai%20cosplay%20bukan%20sembarang%20cosplay.mp4","","76016","40137","3239"
"316","🔥I KNOW THAT HE WAS MADE ADDICTED TO OPIUM","TIKTOK","https://i.ibb.co.com/sPNZxgZ/kaya-kenal-siapa-dai.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/316_KAYA.KENAL.DIA.DIBIKIN.TERCANDU.CANDU.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/0b73838461a0df72ffe9bfcab6ba5d6269f436db/KAYA%20KENAL%20DIA%20BIKIN%20CANDU.mp4","","29109","49921","830"
"315","🔥 EID ML VERSION APOLOGIZE FROM BOTH AND HEART","TIKTOK","https://i.ibb.co.com/ykx1J81/lebaran-versi-ml.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/315_LEBARAN.VERSI.ML.MOHON.MAAF.LAHIR.BATIN.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/85a63f4b4f47947de53277c2fba5858006fb7534/ML%20mohon%20maaf%20versi%20ml.mp4","","29949","73915","1398"
"314","🔥OSHI NO KO X ML SAD PROLOGUE","ANIME","https://i.ibb.co.com/gjJSBXr/oshi-no-ko-x-mlbb.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/314_OSHI.NO.KO.X.ML.PROLOG.YANG.SAD.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/1821b5abd35cfc7809032709f1f595c843309683/oshi%20no%20ko%20x%20mlbb.mp4","","62885","36326","4937"
"313","🔥EVOS DONKEY IS AWESOME","SPORT","https://i.ibb.co.com/MhdwRch/ml-x-evos-donkey.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/313_EVOS.DONKEY.MENGKECE.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/8877136e14e9b3bbcb9735ed339088258bc47119/ML%20EVOS%20DONKEY.mp4","","22667","14304","1340"
"312","🔥MIRROR REALLY NEVER LIE YE !!! TIKTOK","TIKTOK","https://i.ibb.co.com/Cb87txT/cermin-emng-gk-pernah-boong-ye.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/312_CERMIN.EMNG.GK.PERNAH.BOONG.YE.TIKTOK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/95396e946263f83689a434e84d706e6d0d5c8f9c/Cermin%20emng%20gk%20bisa%20boong.mp4","","43873","37851","1778"
"311","🔥ML X TIKTOK OPENS WITH SWEETS, YES","TIKTOK","https://i.ibb.co.com/1rSRm2w/ml-x-tiktok-berbuka-dengan-yang-manis.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/311_ML.X.TIKTOK.BERBUKA.DENGAN.YANG.MANIS.YAKAN.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/6cf5a7c2cc2858fbefdbb280a7417890b79bb196/ML%20berbuka%20dengan%20yang%20manis.mp4","","72358","52919","4251"
"310","🔥DEMON SLAYER NEW STYLE","ANIME","https://i.ibb.co.com/5rK5Ghy/mentahan-backgrou-RTnd.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/310_DEMON.SLAYER.NEW.STYLE.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/1f39ed4a03d2732bfe5aa9b7f4a9b1d0c4d7ad6e/ML%20X%20DEMON%20SLAYERE%20NEW%20STYLE.mp4","","103562","78399","16242"
"309","🔥BORUTO","ANIME","https://i.ibb.co.com/PgkYk12/mentahan-backgrounsdd.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/309_BORUTO.X.KAWAKI.LAST.EPS.MENGKECE.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/08a217078af4fe8cfeb40ff4582931931eca8a7f/BORUTO%20LAST%20EPS.mp4","","95042","80858","12921"
"308","🔥TENSURA SLIME THE MOVIE","ANIME","https://i.ibb.co.com/prhXkMk/mentahan-background.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/308_TENSURA.SLIME.THE.MOVIE.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/2db23833a2eea695215c0592f142664271a18d5f/TENSURA%20MOVIE.mp4","","13963","11711","1241"
"307","🔥BORUTO VS KAWAKI BEST BATTLE HD","HD_4K","https://i.ibb.co.com/XVPXN4N/1679307256439.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/307_BORUTO.VS.KAWAKI.BEST.BATTLE.HD.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/7e8a899f3690c9e6c38fdde5e2543cb7549f86ba/BORUTO%20VS%20KAWAKI.mp4","","40035","26783","7659"
"306","🔥BORUTO VS KAWAKI BEST BATTLE","ANIME","https://i.ibb.co.com/FqqKqQg/1679307303154.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/307_BORUTO.VS.KAWAKI.BEST.BATTLE.HD.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/7e8a899f3690c9e6c38fdde5e2543cb7549f86ba/BORUTO%20VS%20KAWAKI.mp4","","106606","54552","19976"
"305","🔥HOT BABY METAL X MLBB TIKTOK","TIKTOK","https://i.ibb.co.com/C8xcXZW/baby-metal-mentahan-background.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/305_HOT.BABY.METAL.X.MLBB.TIKTOK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/8f2103d49b609f0503cb5c1b9ac8155452091b59/ML%20BABY%20METAL.mp4","","59260","30302","1648"
"304","MIX OF ANDINI X NISSA SABYAN TIARA SHOLAWAT VERSION","TIKTOK","https://i.ibb.co.com/QrcV6j0/SHOLWAT.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/304_CAMPURAN.TIARA.ANDINI.X.NISSA.SABYAN.VERSI.SHOLAWAT.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/4470a1ae5bd59012d33f7671f6d641cd2fa9cfb0/INTRO%20VERSI%20SHOLAWAT.mp4","","23149","17926","889"
"303","NEW🔥 MLBB X MITA TIKTOK","TIKTOK","https://i.ibb.co.com/hXqCX0h/Whats-App-Image-2023-03-11-at-11-30-57.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/303_NEW.MLBB.X.MITA.TIKTOK.zip","https://github.com/bangzvl/MLBB-X-TIKTOK/blob/a50f79bb8fe6d3d6851902b5aeab310f0978c495/MITA%20XMLBB.mp4","","127131","58009","28878"
"302","🔥ATTACK ON TITAN HANGE SHINZOU SASAGEO","ANIME","https://i.ibb.co.com/5hBpSqT/Whats-App-Image-2023-03-06-at-12-07-58.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/302_ATTACK.ON.TITAN.HANGE.SHINZOU.SASAGEO.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/b1ecf9ad5d3dfd506f0674f0d803eac40261feea/AOT%20HANGE%20SHINZOU%20SASAGEO.mp4","","15470","10350","2153"
"301","INTRO HOURS MLBB","GAME","https://i.ibb.co.com/Wt8H8ZN/637920200914081250.png","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/301_INTRO.ORI.MLBB.zip","https://github.com/bangzvl/Intro-Tools-ML/blob/07bba016eeedc1b21cc2e5927f634fbcd1d1fcd9/Splash.mp4","","19408","94268","4113"
"300","🔥TREND TIKTOK VONZY X SHERYL","TIKTOK","https://i.ibb.co.com/BfXSLtb/Whats-App-Image-2023-03-01-at-12-11-35.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/300_TREND.TIKTOK.VONZY.X.SHERYL.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/e40d3e853dd68307e9ab382ff16779d7eb425579/vonzy%20x%20sheryl.mp4","","76440","50908","5448"
"299","VONZY X SHERYL ONIC E-SPORT","SPORT","https://i.ibb.co.com/BfXSLtb/Whats-App-Image-2023-03-01-at-12-11-35.jpg","https://github.com/Sparkies01/mlbb-intro/releases/download/v4.1.3/300_TREND.TIKTOK.VONZY.X.SHERYL.zip","https://github.com/bangzvl/ML-X-E-SPORT/blob/e40d3e853dd68307e9ab382ff16779d7eb425579/vonzy%20x%20sheryl.mp4","","41358","34416","3540"
